lat,lon,rssi_1_1,rssi_1_2,rssi_1_3,rssi_2_1,rssi_2_2,rssi_2_3,rssi_3_1,rssi_3_2,rssi_3_3
-8.05938987804878,-34.948946438356174,-89.86034782608691,-90.66471146245048,-91.02154948240168,-95.14235403726704,-77.32909130434784,-80.88913975155273,-91.7133526570047,-91.11802964426877,-95.85750000000006
-8.05938987804878,-34.94874452054795,-89.8743405797101,-90.51418633540362,-90.59873043478264,-95.14148447204965,-77.43122608695653,-81.41226708074524,-91.64090821256026,-91.80554980237153,-95.85750000000006
-8.05938987804878,-34.94854260273973,-89.74482505175979,-90.46876792772436,-90.49813498964805,-95.11510973084883,-77.29611739130435,-80.88059937888188,-91.6262995169081,-91.67141739130433,-95.85750000000006
-8.05938987804878,-34.94834068493151,-89.2383881987577,-90.38729531338215,-90.22485714285716,-95.00628985507244,-76.65203913043479,-79.68055590062102,-91.66750724637677,-91.44158695652169,-95.85750000000006
-8.05938987804878,-34.94813876712329,-89.92216873705993,-90.16358441558428,-90.91871138716361,-94.84062111801242,-79.2355304347826,-78.50730745341609,-91.49171739130429,-92.22982108036881,-95.85750000000006
-8.05938987804878,-34.94793684931507,-90.24160869565205,-90.08125691699593,-91.30465424430646,-94.7725817805383,-79.22377391304349,-77.3334720496894,-91.29497826086947,-92.27831264822126,-95.85750000000006
-8.05938987804878,-34.94773493150685,-90.41730641821934,-89.94720271033302,-91.59813416149073,-94.80189855072464,-79.61328695652172,-77.02321118012419,-91.3476038647342,-92.42195889328053,-95.85750000000006
-8.05938987804878,-34.94753301369863,-91.78400103519655,-88.94205307735736,-93.55973416149072,-94.83413043478262,-79.9957695652174,-78.30702173913045,-91.67491787439602,-92.27820395256917,-95.85750000000006
-8.05938987804878,-34.94733109589041,-91.84303002070382,-88.8761648785996,-93.64850600414081,-94.85195652173914,-80.04296956521738,-78.31594720496896,-91.66650966183563,-92.22956679841897,-95.85750000000006
-8.05938987804878,-34.94712917808219,-92.10049792960656,-89.02890005646513,-94.35024927536237,-95.15463768115944,-81.43201304347824,-77.74964596273293,-91.54694927536227,-90.89859446640311,-95.85750000000006
-8.05938987804878,-34.94692726027397,-91.61872722567288,-88.14269452286825,-94.88964472049685,-96.21494202898553,-79.74248478260873,-77.61413664596286,-92.71953623188405,-91.15197470355722,-95.85750000000006
